Nom vernaculaire,Scientific name,Famille,Statut de reproducteur,Unnamed: 4,rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license,Status,No.,No. Back
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2019-07-18,Not specified,47.0,XC488172.mp3,Not specified,Rock Dove,Not specified,XC488172 Rock Dove (Columba livia),[],yes,Columba livia," J Street Marina, Chula Vista, San Diego Co, California",32.6185,48000 (Hz),song,0 m,,128000 (bps),mp3,Not specified,,488172.0,https://www.xeno-canto.org/488172,United States,Paul Marvin,Columba livia_Rock Pigeon,-117.1029,Not specified,07:03,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2019-07-18,Not specified,17.0,XC488173.mp3,Not specified,Rock Dove,Not specified,XC488173 Rock Dove (Columba livia),[],yes,Columba livia," J Street Marina, Chula Vista, San Diego Co, California",32.6185,48000 (Hz),song,0 m,,128000 (bps),mp3,Not specified,,488173.0,https://www.xeno-canto.org/488173,United States,Paul Marvin,Columba livia_Rock Pigeon,-117.1029,Not specified,06:55,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2019-07-18,Not specified,12.0,XC488174.mp3,Not specified,Rock Dove,Not specified,XC488174 Rock Dove (Columba livia),[],yes,Columba livia," J Street Marina, Chula Vista, San Diego Co, California",32.6185,48000 (Hz),song,0 m,,128000 (bps),mp3,Not specified,,488174.0,https://www.xeno-canto.org/488174,United States,Paul Marvin,Columba livia_Rock Pigeon,-117.1029,Not specified,06:27,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2019-07-18,Not specified,28.0,XC488175.mp3,Not specified,Rock Dove,Not specified,XC488175 Rock Dove (Columba livia),[],yes,Columba livia," J Street Marina, Chula Vista, San Diego Co, California",32.6185,48000 (Hz),song,0 m,,128000 (bps),mp3,Not specified,,488175.0,https://www.xeno-canto.org/488175,United States,Paul Marvin,Columba livia_Rock Pigeon,-117.1029,Not specified,07:13,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,,rocpig,2 (stereo),2019-08-11,Not specified,21.0,XC492116.mp3,Not specified,Rock Dove,Not specified,XC492116 Rock Dove (Columba livia),[],,Columba livia," Terceira Island (near  Angra do Heroísmo), Açores",38.6573,44100 (Hz),"begging call, juvenile",20 m,bird-seen:yes,128155 (bps),mp3,Not specified,,492116.0,https://www.xeno-canto.org/492116,Portugal,Baltasar Pinheiro,Columba livia_Rock Pigeon,-27.236,Not specified,11:00,Baltasar Pinheiro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,2 (stereo),2019-05-28,Not specified,38.0,XC492938.mp3,Not specified,Rock Dove,Not specified,XC492938 Rock Dove (Columba livia),[],yes,Columba livia," ???????????? (near  Cheboksary), gorod Cheboksary, Chuvashia",56.0819,44100 (Hz),song,160 m,,192000 (bps),mp3,Not specified,,492938.0,https://www.xeno-canto.org/492938,Russian Federation,Albert Lastukhin,Columba livia_Rock Pigeon,47.2856,Not specified,07:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,2 (stereo),2019-05-28,Not specified,20.0,XC492939.mp3,Not specified,Rock Dove,Not specified,XC492939 Rock Dove (Columba livia),[],yes,Columba livia," ???????????? (near  Cheboksary), gorod Cheboksary, Chuvashia",56.0819,44100 (Hz),song,160 m,,192000 (bps),mp3,Not specified,,492939.0,https://www.xeno-canto.org/492939,Russian Federation,Albert Lastukhin,Columba livia_Rock Pigeon,47.2856,Not specified,07:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,2 (stereo),2017-11-02,Not specified,8.0,XC500494.mp3,Not specified,Rock Dove,Not specified,XC500494 Rock Dove (Columba livia),[],no,Columba livia," Knott End-on-Sea, Fylde, Lancashire, England",53.9299,22050 (Hz),song,0 m,Feral Pigeon. Recorded using a Sony PCM-M10 digital audio recorder,160000 (bps),mp3,Not specified,,500494.0,https://www.xeno-canto.org/500494,United Kingdom,Chris Batty,Columba livia_Rock Pigeon,-2.9833,Not specified,07:43,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.5,no,rocpig,2 (stereo),2017-11-11,Not specified,36.0,XC500495.mp3,Not specified,Rock Dove,Not specified,XC500495 Rock Dove (Columba livia),['Anthus pratensis_Meadow Pipit'],no,Columba livia," Knott End-on-Sea, Fylde, Lancashire, England",53.9299,22050 (Hz),song,0 m,Feral Pigeon. Recorded using a Sony PCM-M10 digital audio recorder,160000 (bps),mp3,Not specified,Meadow Pipit (Anthus pratensis),500495.0,https://www.xeno-canto.org/500495,United Kingdom,Chris Batty,Columba livia_Rock Pigeon,-2.9833,Not specified,08:26,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,2 (stereo),2018-02-22,Not specified,20.0,XC500496.mp3,Not specified,Rock Dove,Not specified,XC500496 Rock Dove (Columba livia),[],no,Columba livia," Knott End-on-Sea, Fylde, Lancashire, England",53.9299,22050 (Hz),song,0 m,Feral Pigeon. Recorded using a Sony PCM-M10 digital audio recorder,160000 (bps),mp3,Not specified,,500496.0,https://www.xeno-canto.org/500496,United Kingdom,Chris Batty,Columba livia_Rock Pigeon,-2.9833,Not specified,08:28,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.5,no,rocpig,2 (stereo),2018-05-12,Not specified,6.0,XC500497.mp3,Not specified,Rock Dove,Not specified,XC500497 Rock Dove (Columba livia),['Turdus merula_Eurasian Blackbird'],no,Columba livia," Knott End-on-Sea, Fylde, Lancashire, England",53.9299,22050 (Hz),song,0 m,Feral Pigeon. Recorded using a Sony PCM-M10 digital audio recorder,160000 (bps),mp3,Not specified,Common Blackbird (Turdus merula),500497.0,https://www.xeno-canto.org/500497,United Kingdom,Chris Batty,Columba livia_Rock Pigeon,-2.9833,Not specified,11:59,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,2 (stereo),2018-09-02,Not specified,21.0,XC500498.mp3,Not specified,Rock Dove,Not specified,XC500498 Rock Dove (Columba livia),[],no,Columba livia," Knott End-on-Sea, Fylde, Lancashire, England",53.9299,22050 (Hz),song,0 m,Feral Pigeon. Recorded using a Sony PCM-M10 digital audio recorder,160000 (bps),mp3,Not specified,,500498.0,https://www.xeno-canto.org/500498,United Kingdom,Chris Batty,Columba livia_Rock Pigeon,-2.9833,Not specified,07:52,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,2 (stereo),2019-10-13,Not specified,28.0,XC502200.mp3,Not specified,Rock Dove,Not specified,XC502200 Rock Dove (Columba livia),[],yes,Columba livia," Umeå stad, Västerbottens län",63.8313,48000 (Hz),"call, song",10 m,,278079 (bps),mp3,Not specified,,502200.0,https://www.xeno-canto.org/502200,Sweden,Lars Edenius,Columba livia_Rock Pigeon,20.2607,Not specified,12:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2019-10-17,Not specified,26.0,XC503270.mp3,Not specified,Rock Dove,Not specified,XC503270 Rock Dove (Columba livia),[],yes,Columba livia," Bayside Park, Chula Vista, San Diego County, California",32.627,48000 (Hz),song,0 m,many present,128000 (bps),mp3,Not specified,,503270.0,https://www.xeno-canto.org/503270,United States,Paul Marvin,Columba livia_Rock Pigeon,-117.1067,Not specified,09:41,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.5,no,rocpig,1 (mono),2019-07-20,level,102.0,XC504295.mp3,level,Rock Dove,7-20,XC504295 Rock Dove (Columba livia),"['Callipepla douglasii_Elegant Quail', 'Petrochelidon pyrrhonota_Cliff Swallow', 'Cardinalis cardinalis_Northern Cardinal', 'Columbina inca_Inca Dove']",yes,Columba livia," Tesia, Rio Mayo, Sonora",27.1621,48000 (Hz),"adult, call, sex uncertain",50 m,several birds interacting as they walked back and forth on a concrete irrigation structure in which they were apparently nesting; interval altered at 1:11;,128000 (bps),mp3,level,Elegant Quail (Callipepla douglasii); American Cliff Swallow (Petrochelidon pyrrhonota); Northern Cardinal (Cardinalis cardinalis); Inca Dove (Columbina inca),504295.0,https://www.xeno-canto.org/504295,Mexico,Richard E. Webster,Columba livia_Rock Pigeon,-109.3975,6-10(s),06:45,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,,rocpig,1 (mono),2005-06-10,Not specified,22.0,XC51716.mp3,Not specified,Rock Dove,Not specified,XC51716 Rock Dove (Columba livia),[],,Columba livia," Acambuco, Tartagal, Salta",-22.193127,44100 (Hz),song,? m,<a href=http://www.xeno-canto.org/graphics/conosur.jpg rel=lightbox>From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,128000 (bps),mp3,Not specified,,51716.0,https://www.xeno-canto.org/51716,Argentina,Bernabe Lopez-Lanus,Columba livia_Rock Pigeon,-63.94455,Not specified,?:?,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.5,no,rocpig,2 (stereo),2008-09-11,level,127.0,XC56697.mp3,level,Rock Dove,1-3,XC56697 Rock Dove (Columba livia),"['Pycnonotus barbatus_Common Bulbul', 'Passer domesticus_House Sparrow']",yes,Columba livia, Marakesh,31.6345,44100 (Hz),call,100 m,This bird was sitting on the veranda of my hotel room,128000 (bps),mp3,level,Common Bulbul (Pycnonotus barbatus); House Sparrow (Passer domesticus),56697.0,https://www.xeno-canto.org/56697,Morocco,Mike Nelson,Columba livia_Rock Pigeon,-8.0239,6-10(s),7:30am,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.5,no,rocpig,2 (stereo),2010-07-21,level,8.0,XC58488.mp3,level,Rock Dove,1-3,XC58488 Rock Dove (Columba livia),['Geothlypis trichas_Common Yellowthroat'],yes,Columba livia," Rankin Bottoms, White Pine, Tennessee",36.067,44100 (Hz),call,100 m,One of several birds living in an old coal tipple near the tracks at Rankin Bottoms,128000 (bps),mp3,level,Common Yellowthroat (Geothlypis trichas),58488.0,https://www.xeno-canto.org/58488,United States,Mike Nelson,Columba livia_Rock Pigeon,-83.231,0-3(s),12:20pm,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,2 (stereo),2011-03-09,level,12.0,XC74354.mp3,level,Rock Dove,1-3,XC74354 Rock Dove (Columba livia),[],yes,Columba livia," Shapura House, Bani Park, Jaipur, Rajastan",26.928,44100 (Hz),song,200 m,,128000 (bps),mp3,level,,74354.0,https://www.xeno-canto.org/74354,India,Mike Nelson,Columba livia_Rock Pigeon,75.793,6-10(s),7:00am,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.5,no,rocpig,2 (stereo),2011-03-09,level,13.0,XC74355.mp3,level,Rock Dove,1-3,XC74355 Rock Dove (Columba livia),['Passer domesticus_House Sparrow'],yes,Columba livia," Shapura House, Bani Park, Jaipur, Rajastan",26.928,44100 (Hz),song,200 m,,128000 (bps),mp3,level,House Sparrow (Passer domesticus),74355.0,https://www.xeno-canto.org/74355,India,Mike Nelson,Columba livia_Rock Pigeon,75.793,6-10(s),7:00am,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon colombin,Columba oenas,Columbidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pigeon ramier,Columba palumbus,Columbidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinson des arbres,Fringilla coelebs,Fringillidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pouillot fitis,Phylloscopus trochilus,Sylviidae,(Parc Montsouris) En survol (direction Montsouris),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pouillot véloce,Phylloscopus collybita,Sylviidae,nicheur possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roitelet à triple bandeau,Regulus ignicapilla,Regulidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roitelet huppé,Regulus regulus,Regulidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rougegorge familier,Erithacus rubecula,Muscicapidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rougequeue noir,Phoenicurus ochruros,Muscicapidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serin cini,Serinus serinus,Fringillidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sitelle torchepot,Sitta europaea,Sittidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,1 (mono),2012-07-23,Not specified,13.0,XC112763.mp3,Not specified,Eurasian Collared Dove,Not specified,XC112763 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto, Plouhinec,47.699,44100 (Hz),song,20 m,,128000 (bps),mp3,Not specified,,112763.0,https://www.xeno-canto.org/112763,France,Jan-Kees Bossenbroek,Streptopelia decaocto_Eurasian Collared-Dove,-3.276,Not specified,12:00,Jan-Kees Bossenbroek,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,5.0,no,eucdov,1 (mono),2012-07-23,Not specified,6.0,XC112764.mp3,Not specified,Eurasian Collared Dove,Not specified,XC112764 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto, Plouhinec,47.699,44100 (Hz),"call, wing flapping",20 m,,128000 (bps),mp3,Not specified,,112764.0,https://www.xeno-canto.org/112764,France,Jan-Kees Bossenbroek,Streptopelia decaocto_Eurasian Collared-Dove,-3.276,Not specified,12:00,Jan-Kees Bossenbroek,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,1 (mono),2012-04-10,decreasing,5.0,XC114078.mp3,decelerating,Eurasian Collared Dove,1-3,XC114078 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Park and Cherry streets, Fort Collins, Larimer Cty, Colorado",40.5931,48000 (Hz),call,1500 m,A brief cut of the whiny bleat when the bird flies or flushes,48000 (bps),mp3,decreasing,,114078.0,https://www.xeno-canto.org/114078,United States,Eric DeFonso,Streptopelia decaocto_Eurasian Collared-Dove,-105.0926,0-3(s),07:10,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,1 (mono),2013-04-06,Not specified,81.0,XC128704.mp3,Not specified,Eurasian Collared Dove,Not specified,XC128704 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Dunes of Texel National Park (near  Den Hoorn Texel), Texel, North Holland",53.0049,48000 (Hz),song,0 m,,192000 (bps),mp3,Not specified,,128704.0,https://www.xeno-canto.org/128704,Netherlands,Thijs Fijen,Streptopelia decaocto_Eurasian Collared-Dove,4.7821,Not specified,14:00,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.5,no,eucdov,2 (stereo),2013-04-06,Not specified,42.0,XC128849.mp3,Not specified,Eurasian Collared Dove,Not specified,XC128849 Eurasian Collared Dove (Streptopelia decaocto),"['Corvus corone_Carrion Crow', 'Carduelis carduelis_European Goldfinch']",yes,Streptopelia decaocto," Porth Loo Lane, St Mary's, Isles of Scilly, England",49.9196,44100 (Hz),"male, song",? m,Recording unedited.,128000 (bps),mp3,Not specified,Carrion Crow (Corvus corone); European Goldfinch (Carduelis carduelis),128849.0,https://www.xeno-canto.org/128849,United Kingdom,Ashley Fisher,Streptopelia decaocto_Eurasian Collared-Dove,-6.3053,Not specified,07:26,Ashley Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,5.0,no,eucdov,2 (stereo),2013-04-14,Not specified,27.0,XC129508.mp3,Not specified,Eurasian Collared Dove,Not specified,XC129508 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Verona (near  Nesente), Province of Verona, Veneto",45.4782,44100 (Hz),"flight call, song",80 m,Flight in the end,128000 (bps),mp3,level,,129508.0,https://www.xeno-canto.org/129508,Italy,Roberto Lerco,Streptopelia decaocto_Eurasian Collared-Dove,11.0348,>10(s),06:30,Roberto Lerco,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,5.0,no,eucdov,2 (stereo),2013-05-10,both,18.0,XC133853.mp3,level,Eurasian Collared Dove,1-3,XC133853 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Champany Inn, Linlithgow, Falkirk, Scotland",55.9937,44100 (Hz),song,70 m,,128000 (bps),mp3,level,,133853.0,https://www.xeno-canto.org/133853,United Kingdom,Mike Nelson,Streptopelia decaocto_Eurasian Collared-Dove,-3.5605,3-6(s),10:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2013-05-12,both,8.0,XC133855.mp3,level,Eurasian Collared Dove,1-3,XC133855 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Bog Wood, Hopetoun House, Queensferry, West Lothian, Scotland",55.9964,44100 (Hz),song,40 m,In open woodland next to the house.,128000 (bps),mp3,level,,133855.0,https://www.xeno-canto.org/133855,United Kingdom,Mike Nelson,Streptopelia decaocto_Eurasian Collared-Dove,-3.4671,3-6(s),17:30,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2013-05-22,level,6.0,XC134642.mp3,level,Eurasian Collared Dove,4-6,XC134642 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," F44 - LA-CHAPELLE-SUR-ERDRE, center",47.301,44100 (Hz),song,30 m,,128000 (bps),mp3,level,,134642.0,https://www.xeno-canto.org/134642,France,Manuel Grosselet,Streptopelia decaocto_Eurasian Collared-Dove,-1.556,0-3(s),07:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2013-05-09,Not specified,17.0,XC141942.mp3,Not specified,Eurasian Collared Dove,Not specified,XC141942 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Gerani, Chania, Crete",35.5196,48000 (Hz),song,10 m,Lito Beach Hotel,128000 (bps),mp3,Not specified,,141942.0,https://www.xeno-canto.org/141942,Greece,Stein Ø. Nilsen,Streptopelia decaocto_Eurasian Collared-Dove,23.8927,Not specified,07:00,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,5.0,no,eucdov,2 (stereo),2012-07-19,level,67.0,XC143438.mp3,level,Eurasian Collared Dove,1-3,XC143438 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Rende (near  Santo Stefano), Province of Cosenza, Calabria",39.3487,44100 (Hz),song,320 m,,128000 (bps),mp3,level,,143438.0,https://www.xeno-canto.org/143438,Italy,Francesco Sottile,Streptopelia decaocto_Eurasian Collared-Dove,16.1926,0-3(s),10:12,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.5,no,eucdov,2 (stereo),2013-07-11,Not specified,44.0,XC145644.mp3,Not specified,Eurasian Collared Dove,Not specified,XC145644 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Corvus monedula_Eurasian Jackdaw']",yes,Streptopelia decaocto," St. Ives, NV Cambridge, Cambridgeshire",52.3263,44100 (Hz),song,10 m,,320000 (bps),mp3,Not specified,House Sparrow (Passer domesticus); Western Jackdaw (Coloeus monedula),145644.0,https://www.xeno-canto.org/145644,United Kingdom,Patrik Åberg,Streptopelia decaocto_Eurasian Collared-Dove,-0.0773,Not specified,05:35,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.5,no,eucdov,2 (stereo),2013-04-07,Not specified,134.0,XC148870.mp3,Not specified,Eurasian Collared Dove,Not specified,XC148870 Eurasian Collared Dove (Streptopelia decaocto),"['Cuculus canorus_Common Cuckoo', 'Emberiza calandra_Corn Bunting']",yes,Streptopelia decaocto," PN de Monfrague, Extremadura",39.8427,44100 (Hz),song,280 m,,320000 (bps),mp3,Not specified,Common Cuckoo (Cuculus canorus); Corn Bunting (Emberiza calandra),148870.0,https://www.xeno-canto.org/148870,Spain,Patrik Åberg,Streptopelia decaocto_Eurasian Collared-Dove,-5.9972,Not specified,08:29,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,5.0,no,eucdov,2 (stereo),2013-04-03,Not specified,4.0,XC148871.mp3,Not specified,Eurasian Collared Dove,Not specified,XC148871 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," PN de Monfrague, Extremadura",39.8427,44100 (Hz),call,280 m,,320000 (bps),mp3,Not specified,,148871.0,https://www.xeno-canto.org/148871,Spain,Patrik Åberg,Streptopelia decaocto_Eurasian Collared-Dove,-5.9972,Not specified,19:49,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2013-06-10,Not specified,2.0,XC162703.mp3,Not specified,Eurasian Collared Dove,Not specified,XC162703 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto, Khairkan Uul below,47.854,44100 (Hz),call, m,,320000 (bps),mp3,Not specified,,162703.0,https://www.xeno-canto.org/162703,Mongolia,Patrick Franke,Streptopelia decaocto_Eurasian Collared-Dove,106.68,Not specified,12:03,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2014-02-15,Not specified,22.0,XC167576.mp3,Not specified,Eurasian Collared Dove,Not specified,XC167576 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," sevilla, andalucía",37.3811,44100 (Hz),"flight call, male, song",? m,Male sing and fly. Street with trees. Urban noise in background. Un macho canta y luego vuela. Mucho sonido urbano de fondo.,216539 (bps),mp3,Not specified,,167576.0,https://www.xeno-canto.org/167576,Spain,José Carlos Sires,Streptopelia decaocto_Eurasian Collared-Dove,-5.947,Not specified,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2014-02-27,Not specified,9.0,XC168488.mp3,Not specified,Eurasian Collared Dove,Not specified,XC168488 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," lora del río, sevilla, andalucía",Not specified,44100 (Hz),"male, song",? m,"The bird was far. Mediterranean mixed forest with much bush too. El pájaro estaba bastante lejos. Bosque mediterráneo de encinas, pinos y olivos con mucho matorral de jara, mirto y otras especies.",226143 (bps),mp3,Not specified,,168488.0,https://www.xeno-canto.org/168488,Spain,José Carlos Sires,Streptopelia decaocto_Eurasian Collared-Dove,Not specified,Not specified,?,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2014-05-08,Not specified,9.0,XC184834.mp3,Not specified,Eurasian Collared Dove,Not specified,XC184834 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Karaulbazar District, Bukhara Province",39.5718,44100 (Hz),"male, song",220 m,,256670 (bps),mp3,Not specified,,184834.0,https://www.xeno-canto.org/184834,Uzbekistan,Albert Lastukhin,Streptopelia decaocto_Eurasian Collared-Dove,64.7348,Not specified,18:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,608.0,3453.0
Tourterelle turque,Streptopelia decaocto,Columbidae,,,4.0,no,eucdov,2 (stereo),2014-05-07,Not specified,68.0,XC185434.mp3,Not specified,Eurasian Collared Dove,Not specified,XC185434 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto," Karaulbazar District, Bukhara Province",39.4715,44100 (Hz),"male, song",220 m,,256098 (bps),mp3,Not specified,,185434.0,https://www.xeno-canto.org/185434,Uzbekistan,Albert Lastukhin,Streptopelia decaocto_Eurasian Collared-Dove,64.5245,Not specified,18:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,608.0,3453.0
